Dep_Lemma	Head_Lemma	Count
صِنَاعَة	بَيَان	1
صِنَاعَة	بِنَاء	1
صِنَاعَة	تحفيز	1
صِنَاعَة	تَحدِيث	2
صِنَاعَة	تَدَفُّق	1
صِنَاعَة	تَركِيز	1
صِنَاعَة	تَطوِير	6
صِنَاعَة	تَطَوُّر	1
صِنَاعَة	تَعَاوُن	2
صِنَاعَة	تَمَتَّع	1
صِنَاعَة	تَنمِيَة	3
صِنَاعَة	تَوطِين	1
صِنَاعَة	تِجَارَة	7
صِنَاعَة	جَاهِز	1
صِنَاعَة	حِمَايَة	1
صِنَاعَة	دَائِرَة	1
صِنَاعَة	دَعم	1
صِنَاعَة	دَفَّة	1
صِنَاعَة	دَمَّر	1
صِنَاعَة	دَور	1
صِنَاعَة	رَجُل	2
صِنَاعَة	زِرَاعَة	3
صِنَاعَة	سَمَاد	1
صِنَاعَة	سِلعَة	1
صِنَاعَة	سِيَاحَة	2
صِنَاعَة	سِيَاحِيّ	1
صِنَاعَة	شَأن	1
صِنَاعَة	شَرِكَة	4
صِنَاعَة	صِنَاعَة	3
صِنَاعَة	صِنَاعِيّ	1
صِنَاعَة	ضَرُورِيّ	1
صِنَاعَة	طَاقَة	3
صِنَاعَة	عَائِد	1
صِنَاعَة	عَدِيد	1
صِنَاعَة	عَشَرَة	1
صِنَاعَة	غَزل	1
صِنَاعَة	غُرفَة	8
صِنَاعَة	فَرَض	1
صِنَاعَة	قَابِض	5
صِنَاعَة	قَاطِرَة	1
صِنَاعَة	قُطب	2
صِنَاعَة	قِطَاع	9
صِنَاعَة	قِيَادَة	1
صِنَاعَة	كَشَف	1
صِنَاعَة	كُلّ	3
صِنَاعَة	لَازِم	1
صِنَاعَة	لَجنَة	5
صِنَاعَة	مَجَال	12
صِنَاعَة	مَرحَلَة	1
صِنَاعَة	مَركَز	2
صِنَاعَة	مَزِيَّة	1
صِنَاعَة	مَشرُوع	1
صِنَاعَة	مَصنَع	1
صِنَاعَة	مَعرِض	2
صِنَاعَة	مَعلُومَة	1
صِنَاعَة	مَعنِيّ	1
صِنَاعَة	مَلَك	1
صِنَاعَة	مُبتَكَر	1
صِنَاعَة	مُبَاحَثَة	1
صِنَاعَة	مُتَوَقِّف	1
صِنَاعَة	مُجَمَّع	1
صِنَاعَة	مُستَخدَم	1
صِنَاعَة	مُستَخدَمَة	1
صِنَاعَة	مُستَقبَل	1
صِنَاعَة	مُشكِلَة	1
صِنَاعَة	مُعَدّ	1
صِنَاعَة	مُغَذِّي	1
صِنَاعَة	نَشَاط	1
صِنَاعَة	نَفط	1
صِنَاعَة	هَدَف	1
صِنَاعَة	هَيكَلَة	2
صِنَاعَة	وَاجَه	1
صِنَاعَة	وَزِير	10
صِنَاعَة	وِزَارَة	2
صِنَاعِيّ	إِنتَاج	1
صِنَاعِيّ	إِنتَاجِيّ	1
صِنَاعِيّ	القروض	2
صِنَاعِيّ	اِتِّفَاق	1
صِنَاعِيّ	اِستِثمَار	4
صِنَاعِيّ	بَلَد	1
صِنَاعِيّ	بَنك	1
صِنَاعِيّ	تَجَمُّع	1
صِنَاعِيّ	تَخزِينِيّ	1
صِنَاعِيّ	تَعَاوُن	5
صِنَاعِيّ	تَنمِيَة	5
صِنَاعِيّ	جَامِعَة	1
صِنَاعِيّ	خَامَة	1
صِنَاعِيّ	خَرِيطَة	3
صِنَاعِيّ	دَولَة	5
صِنَاعِيّ	زِرَاعِيّ	1
صِنَاعِيّ	سِلعَة	2
صِنَاعِيّ	سِيَاسَة	2
صِنَاعِيّ	شَرِكَة	2
صِنَاعِيّ	صَادِر	1
صِنَاعِيّ	عَسكَرِيّ	1
صِنَاعِيّ	عَقَد	1
صِنَاعِيّ	عَلَاقَة	1
صِنَاعِيّ	عَيب	1
صِنَاعِيّ	غُرفَة	2
صِنَاعِيّ	غِذَائِيّ	1
صِنَاعِيّ	قَاعِدَة	1
صِنَاعِيّ	قَمَر	5
صِنَاعِيّ	قِطَاع	6
صِنَاعِيّ	لَدَائِن	1
صِنَاعِيّ	لِيف	4
صِنَاعِيّ	مَالِيّ	1
صِنَاعِيّ	مَجَال	2
صِنَاعِيّ	مَدِينَة	3
صِنَاعِيّ	مَشرُوع	17
صِنَاعِيّ	مَطَبّ	1
صِنَاعِيّ	مُؤَسَّسَة	1
صِنَاعِيّ	مُستَثمِر	1
صِنَاعِيّ	مُنتَج	2
صِنَاعِيّ	مُنشَأَة	1
صِنَاعِيّ	مِنطَقَة	11
صِنَاعِيّ	نَشَاط	4
صِنَاعِيّ	هَيئَة	1
صِنَاعِيّ	هَيكَل	1
صِنَاعِيّ	وَفد	2
صِيغَة	أَيّ	2
صِيغَة	إِيجَاد	1
صِيغَة	اِتِّفَاق	2
صِيغَة	بَرنَامَج	1
صِيغَة	بَلَغ	1
صِيغَة	تَمَسَّك	1
صِيغَة	ظِلّ	1
صِيغَة	عَمِل	1
صِيغَة	فَرض	1
صِيغَة	مُوَافَقَة	2
صِيغَة	نَاقَش	1
صِين	400	1
صِين	أَكَادِيمِيَّة	1
صِين	أَمَل	1
صِين	أَوَّل	1
صِين	إِقنَاع	1
صِين	اِرتَفَع	1
صِين	اِستَضَاف	1
صِين	اِستَورَد	1
صِين	اِستِهلَاك	1
صِين	اِنفِتَاح	1
صِين	بَاع	1
صِين	بَلَغ	1
صِين	بَوَّابَة	2
صِين	تَعَادُل	1
صِين	تَوَاجُد	1
صِين	جَاء	1
صِين	جَنُوب	4
صِين	دَولَة	4
صِين	رَحَّب	2
صِين	رُوسِيَا	1
صِين	زَال	1
صِين	سيمنز	1
صِين	سَقَط	1
صِين	سَوق	1
صِين	سُوق	1
صِين	شَرق	5
صِين	شَرقِيّ	1
صِين	شَرِيك	2
صِين	شَمَال	4
صِين	صَادِر	1
صِين	طَرَف	2
صِين	عُمُوم	1
صِين	غَرب	4
صِين	غَربِيّ	1
صِين	غَير	2
صِين	فُول	1
صِين	فِيَتنَام	1
صِين	قَائِد	1
صِين	قَادِم	1
صِين	كَبِير	1
صِين	لَعِب	1
صِين	مَدِينَة	1
صِين	مَرِيض	1
صِين	مَنَح	1
صِين	مُؤَسِّس	1
صِين	مُصَدِّر	1
صِين	مُقَاطَعَة	1
صِين	مِصر	4
صِين	نَبَأ	2
صِين	نَقل	1
صِين	هُوَ	2
صِين	وارداتنا	1
صِين	وتحتل	1
صِين	وَارِدَات	2
صِينِيّ	أَثَرِيّ	1
صِينِيّ	أَخَّر	1
صِينِيّ	إِحصَاء	1
صِينِيّ	اِتِّحَاد	1
صِينِيّ	بَرّ	3
صِينِيّ	بَنك	2
صِينِيّ	تَحرِير	1
صِينِيّ	تِلمِيذ	1
صِينِيّ	جَانِب	1
صِينِيّ	حِزب	1
صِينِيّ	خَبِير	1
صِينِيّ	خَصِيصَة	1
صِينِيّ	خَطّ	1
صِينِيّ	دُلفِين	2
صِينِيّ	رَأس	1
صِينِيّ	رَئِيس	2
صِينِيّ	سُلطَة	2
صِينِيّ	سُوق	1
صِينِيّ	شَرِكَة	13
صِينِيّ	صَادِر	2
صِينِيّ	صَحِيفَة	2
صِينِيّ	طَلَب	1
صِينِيّ	طَيَرَان	2
صِينِيّ	قِطَاع	1
صِينِيّ	مَجلِس	4
صِينِيّ	مَجمُوعَة	1
صِينِيّ	مَركَز	2
صِينِيّ	مَسؤُول	3
صِينِيّ	مَشرُوع	1
صِينِيّ	مُؤَسَّسَة	1
صِينِيّ	مِصرِيّ	2
صِينِيّ	مِنطَقَة	1
صِينِيّ	نَظِير	1
صِينِيّ	نَفَق	1
صِينِيّ	هُوَ	1
صِينِيّ	وَارِد	2
صِينِيّ	وِزَارَة	1
صِينِيّ	يوان	1
صِينِيّ	يَابَانِيّ	1
صِيَاغَة	أُسلُوب	1
صِيَاغَة	إِعَادَة	1
صِيَاغَة	تَنَاوَل	1
صِيَاغَة	تَوَصُّل	1
صِيَاغَة	تَوَلَّى	1
صِيَاغَة	مَحَلّ	3
صِيَام	شَهر	2
صِيَانَة	تراتيب	1
صِيَانَة	تَرمِيم	1
صِيَانَة	حِمَايَة	2
صِيَانَة	خِدمَة	1
صِيَانَة	عَمَل	1
صِيَانَة	قَانُون	2
صِيَانَة	وَرشَة	1
ضاغطة	اجواء	1
ضراغمة	كَان	1
ضرب	اِعتَبَر	1
ضعفي	أَكثَر	1
ضنّ	تَحَسَّس	1
ضواحي	اِعتَرَض	1
ضواحي	قَصر	1
ضواحي	مَبنَى	1
ضياء	دَاوُد	1
ضيفه	تذكير	1
ضيفه	ضيفه	1
ضيقة	حُكُومَة	1
ضَآلَة	تَحَمُّل	1
ضَئِيل	بَدَا	1
ضَئِيل	رَقم	1
ضَئِيل	فَارِق	1
ضَئِيل	كَان	1
ضَئِيل	نِسبَة	2
ضَئِيل	هَامِش	1
ضَائِع	جَهد	1
ضَائِقَة	اِقتِرَاح	1
ضَائِقَة	عَانَى	1
ضَائِقَة	مَرّ	1
ضَابِط	70	1
ضَابِط	أَحَد	2
ضَابِط	أَضَاف	1
ضَابِط	أَوضَح	1
ضَابِط	إِصدَار	1
ضَابِط	إِصَابَة	1
ضَابِط	إِعلَان	1
ضَابِط	اِثنَان	2
ضَابِط	اِستَشَار	1
ضَابِط	اِعتَبَر	1
ضَابِط	تَابَع	1
ضَابِط	تَحَادَث	1
ضَابِط	تَسَاءَل	1
ضَابِط	تَوَصَّل	1
ضَابِط	حَالَة	1
ضَابِط	حَدّ	1
ضَابِط	حَرَكَة	1
ضَابِط	خَان	1
ضَابِط	رَائِد	1
ضَابِط	قَام	1
ضَابِط	كَبِير	1
ضَابِط	كُلّ	1
ضَابِط	هُنَاكَ	1
ضَابِط	هُوَ	1
ضَابِط	وَفد	1
ضَاحِيَة	أَمَّا	1
ضَاحِيَة	إِنشَاء	1
ضَاحِيَة	تَعَرَّض	1
ضَاحِيَة	قَتَل	1
ضَاحِيَة	مَوقِع	1
ضَاحِيَة	مِنطَقَة	1
ضَاحِيَة	وَقَع	1
ضَار	قَال	1
ضَارِب	نَفَث	1
ضَارِي	قِتَال	1
ضَارِي	مَعرَكَة	1
ضَارّ	تَنَافُس	1
ضَارّ	مَادَّة	1
ضَاع	قَال	2
ضَاعَف	غَطَّى	1
ضَاعَف	وَ	1
ضَاق	أَضَاف	1
ضَاق	أَكَّد	1
ضَاق	بَاع	1
ضَاق	قَال	2
ضَالَّة	وَجَد	1
ضَامِن	صِفَة	1
ضَاهِر	اِعتَرَف	1
ضَبط	أَرَاد	1
ضَبط	أَمكَن	2
ضَبط	اِحتَاج	1
ضَبط	تَدقِيق	1
ضَبط	تَدَخُّل	1
ضَبط	تَسيِير	1
ضَبط	تَمّ	2
ضَبط	تَنسِيق	1
ضَبط	خَاصّ	1
ضَبط	سِيَاسَة	1
ضَبط	عَدَم	1
ضَبط	عَلَاقَة	1
ضَبط	مَا	1
ضَبط	مُرَاقَبَة	1
ضَبط	مُزَوَّد	1
ضَبطِيّ	تَمَتُّع	1
ضَبَط	أَكبَر	1
ضَبَط	أَيّ	1
ضَبَط	خُطَّة	1
ضَبَط	ضَبَط	1
ضَبَط	علمنا	1
ضَبَط	عَمَلِيَّة	1
ضَبَط	مَسرُوق	1
ضَبَط	هَرَّب	1
ضَبَط	وَ	1
ضَجِيج	بَرَّز	1
ضَجَّة	تَسَلَّح	1
ضَجَّة	صَاحَب	1
ضَجَّة	لَيس	1
ضَجَّة	وَصَف	1
ضَحِيَّة	120	1
ضَحِيَّة	آمَن	1
ضَحِيَّة	أَحَد	1
ضَحِيَّة	أَصَاب	1
ضَحِيَّة	امراة	1
ضَحِيَّة	اِلتَقَى	1
ضَحِيَّة	بَحث	1
ضَحِيَّة	تَعزِيَة	1
ضَحِيَّة	حَصِيلَة	1
ضَحِيَّة	حَوَّل	1
ضَحِيَّة	رَاح	2
ضَحِيَّة	رَدّ	1
ضَحِيَّة	ضَرَر	2
ضَحِيَّة	عَائِلَة	1
ضَحِيَّة	عَدَد	2
ضَحِيَّة	قَضِيَّة	1
ضَحِيَّة	كَان	1
ضَحِيَّة	لَا	1
ضَحِيَّة	لَيس	1
ضَحِيَّة	مَاضِي	1
ضَحِيَّة	مَزِيد	1
ضَحِيَّة	مُعظَم	1
ضَحِيَّة	هُنَاكَ	1
ضَحَّى	رَاح	1
ضَخم	إِمكَان	1
ضَخم	إِنتَاج	1
ضَخم	اِحتِيَاطِيّ	1
ضَخم	اِستِثمَار	2
ضَخم	بُحَيرَة	1
ضَخم	تَكَتُّل	1
ضَخم	تَموِيل	1
ضَخم	ثَروَة	2
ضَخم	حَجم	1
ضَخم	حَشد	1
ضَخم	دَين	2
ضَخم	رَسمَال	1
ضَخم	سُوق	2
ضَخم	شَرق	1
ضَخم	شَرِكَة	1
ضَخم	شَكل	1
ضَخم	صِنَاعَة	1
ضَخم	طاقات	1
ضَخم	عَمَل	1
ضَخم	عِمَارَة	1
ضَخم	فُرصَة	1
ضَخم	فُرن	1
ضَخم	قَاعِدَة	1
ضَخم	مَبلَغ	1
ضَخم	مَخزَن	1
ضَخم	مَخزُون	1
ضَخم	مَشرُوع	3
ضَخم	مُدَّخِرَة	1
ضَخم	مِينَاء	1
ضَخم	نَفَق	1
ضَخم	وَدِيعَة	1
ضَخّ	إِعَادَة	1
ضَخّ	اِستَخدَم	1
ضَخّ	اِستِثمَار	1
ضَخّ	اِشتَرَك	1
ضَخّ	تَوسِيع	1
ضَخّ	شَفط	1
ضَخّ	مَحَطَّة	1
ضَخّ	هُوَ	1
ضَخّ	وَاجَه	1
ضَخَّم	نَفَق	1
ضَرب	أَتَى	1
ضَرب	أَيَّد	1
ضَرب	ابادة	1
ضَرب	اِعتَبَر	1
ضَرب	اِنطَلَق	1
ضَرب	باضعاف	1
ضَرب	تَبرِير	1
ضَرب	تَخَوَّف	1
ضَرب	تَعَرُّض	1
ضَرب	تَمكِين	1
ضَرب	تَهدِيد	2
ضَرب	تَوسِيع	1
ضَرب	دَعَا	1
ضَرب	قَادِر	1
ضَرب	لَيس	1
ضَرب	مَوقِف	1
ضَرب	مُقَدِّمَة	1
ضَرب	نَتِيجَة	1
ضَرب	ونتكاتف	1
ضَربَة	8	1
ضَربَة	اِستِمرَار	1
ضَربَة	تَأثِير	1
ضَربَة	تَرَك	1
ضَربَة	تَزَامَن	1
ضَربَة	تَلَقَّى	1
ضَربَة	تَوجِيه	5
ضَربَة	خَصَّص	1
ضَربَة	رَفَض	1
ضَربَة	عَدّ	1
ضَربَة	فِرَار	1
ضَربَة	فِعل	1
ضَربَة	قَتَل	1
ضَربَة	كُلّ	1
ضَربَة	وَجَّه	1
ضَرَب	اِعتِدَاء	1
ضَرَب	تَقلِيدِيّ	1
ضَرَب	صَعب	1
ضَرَب	عَاجِل	1
ضَرَب	عَلِم	1
ضَرَب	كَان	1
ضَرَب	مَاذَا	1
ضَرَب	مَصلَحَة	1
ضَرَب	وَ	1
ضَرَر	أَصَاب	1
ضَرَر	أَضَرّ	1
ضَرَر	أَفَاد	1
ضَرَر	أَلحَق	3
ضَرَر	إِحدَاث	1
ضَرَر	إِلحَاق	2
ضَرَر	اِستِمرَار	1
ضَرَر	تَحجِيم	1
ضَرَر	تَعوِيض	2
ضَرَر	تَعَرَّض	2
ضَرَر	حَجم	1
ضَرَر	حِمَايَة	1
ضَرَر	خَفَض	1
ضَرَر	شَرح	1
ضَرَر	عَدَم	1
ضَرَر	مَعلُومَة	1
ضَرَر	وَقَع	1
ضَرُورَة	1	1
ضَرُورَة	أَخَذ	1
ضَرُورَة	أَشَار	4
ضَرُورَة	أَصبَح	1
ضَرُورَة	أَكَّد	11
ضَرُورَة	أَمَر	1
ضَرُورَة	أَوصَى	2
ضَرُورَة	أَوضَح	1
ضَرُورَة	أَولَوِيَّة	1
ضَرُورَة	إِجمَاع	1
ضَرُورَة	إِقنَاع	4
ضَرُورَة	اِتَّفَق	1
ضَرُورَة	اِتِّفَاق	1
ضَرُورَة	اِحتِمَال	1
ضَرُورَة	اِعتِقَاد	1
ضَرُورَة	بَلَّغ	1
ضَرُورَة	تَأكِيد	1
ضَرُورَة	تَحَدَّث	1
ضَرُورَة	تَظَلُّم	1
ضَرُورَة	تَعلِيم	2
ضَرُورَة	تَنوِيه	1
ضَرُورَة	حَالَة	1
ضَرُورَة	حَتَم	1
ضَرُورَة	حَتَّم	1
ضَرُورَة	حَقّ	1
ضَرُورَة	خُطُورَة	1
ضَرُورَة	دَعَا	5
ضَرُورَة	ذَكَر	1
ضَرُورَة	ذٰلِكَ	1
ضَرُورَة	شَدَّد	10
ضَرُورَة	صَحّ	1
ضَرُورَة	صَرخَة	1
ضَرُورَة	صَمَّم	1
ضَرُورَة	طَالَب	6
ضَرُورَة	عاطف	1
ضَرُورَة	عَنَى	3
ضَرُورَة	غَزَّة	1
ضَرُورَة	قَرَار	1
ضَرُورَة	قِيمَة	1
ضَرُورَة	لَفَت	1
ضَرُورَة	مَوقِف	1
ضَرُورَة	مُؤَكِّد	1
ضَرُورَة	مُشَدِّد	1
ضَرُورَة	مُشِير	1
ضَرُورَة	نقر	1
ضَرُورَة	نَابِع	1
ضَرُورَة	نَصّ	2
ضَرُورَة	ودعى	1
ضَرُورَة	وضعنا	1
ضَرُورِيّ	أَكبَر	1
ضَرُورِيّ	أَكَّد	1
ضَرُورِيّ	أَمر	1
ضَرُورِيّ	اِعتَرَف	1
ضَرُورِيّ	بِنيَة	1
ضَرُورِيّ	تَدبِير	1
ضَرُورِيّ	تَرخِيص	1
ضَرُورِيّ	تَرَدُّد	1
ضَرُورِيّ	جَاء	1
ضَرُورِيّ	حَتمِيّ	1
ضَرُورِيّ	سِلعَة	1
ضَرُورِيّ	شَرط	2
ضَرُورِيّ	عِرَاق	1
ضَرُورِيّ	غَير	4
ضَرُورِيّ	فَحص	1
ضَرُورِيّ	قِطعَة	1
ضَرُورِيّ	مَطلَب	1
ضَرُورِيّ	مُوَظَّف	1
ضَرُورِيّ	وَ	2
ضَرُورِيّ	وَقت	1
ضَرِيبَة	إِعفَاء	2
ضَرِيبَة	اِستِثمَار	1
ضَرِيبَة	اِعتَمَد	1
ضَرِيبَة	تَخفِيض	1
ضَرِيبَة	تَذَمُّر	1
ضَرِيبَة	تَسدِيد	1
ضَرِيبَة	تَطبِيق	1
ضَرِيبَة	جُمرُك	1
ضَرِيبَة	جُنَيه	1
ضَرِيبَة	حَجم	1
ضَرِيبَة	حِصَّة	1
ضَرِيبَة	خَضَع	1
ضَرِيبَة	خَفض	1
ضَرِيبَة	دَفع	1
ضَرِيبَة	رَسم	1
ضَرِيبَة	رِبح	1
ضَرِيبَة	سَدَّد	1
ضَرِيبَة	شَطب	1
ضَرِيبَة	ضَرِيبَة	1
ضَرِيبَة	فَرض	2
ضَرِيبَة	قَانُون	1
ضَرِيبَة	قِيمَة	2
ضَرِيبَة	كَافَّة	1
ضَرِيبَة	مَأمُور	1
ضَرِيبَة	مَصلَحَة	5
ضَرِيبَة	مُتَهَرِّب	1
ضَرِيبِيّ	إِجرَاء	1
ضَرِيبِيّ	إِعفَاء	5
ضَرِيبِيّ	اِزدِوَاج	2
ضَرِيبِيّ	اِقتِصَادِيّ	1
ضَرِيبِيّ	تَسجِيل	1
ضَرِيبِيّ	تَشَوُّه	1
ضَرِيبِيّ	تَهَرُّب	4
ضَرِيبِيّ	حَافِز	1
ضَرِيبِيّ	غَير	1
ضَرِيبِيّ	مَورِد	1
ضَرِيح	أَكَّد	1
ضَرِيح	اِعتِبَار	2
ضَرِيح	مُجَرَّد	1
ضَعُف	بَدَأ	1
ضَعِيف	أَفَاد	1
ضَعِيف	إِحَاطَة	1
ضَعِيف	اِعتَبَر	1
ضَعِيف	بَات	1
ضَعِيف	بَدَا	1
ضَعِيف	بَيَان	1
ضَعِيف	تَأكِيد	1
ضَعِيف	تِجَارَة	1
ضَعِيف	دُولَار	1
ضَعِيف	مَدَنِيّ	1
ضَعِيف	وَ	1
ضَغط	أَحَد	1
ضَغط	أَدَّى	1
ضَغط	أَيّ	7
ضَغط	اِختِلَاف	1
ضَغط	اِرتِفَاع	3
ضَغط	اِزدِيَاد	1
ضَغط	اِستَهدَف	1
ضَغط	بَدَأ	1
ضَغط	تَخفِيف	1
ضَغط	تَعَرَّض	3
ضَغط	تَعَرُّض	2
ضَغط	تَمّ	1
ضَغط	جَاء	1
ضَغط	حَالَة	1
ضَغط	حُدُوث	1
ضَغط	حِفظ	1
ضَغط	خَفَض	1
ضَغط	خَفَّف	1
ضَغط	خُضُوع	1
ضَغط	رَأَى	1
ضَغط	رَفَض	1
ضَغط	سُكَّر	1
ضَغط	عَامِل	1
ضَغط	فَضل	1
ضَغط	فَضَّل	1
ضَغط	قَلب	1
ضَغط	كُلّ	1
ضَغط	مَارَس	1
ضَغط	مَجمُوعَة	1
ضَغط	مَحَطَّة	1
ضَغط	مَصدَر	1
ضَغط	مَوقِف	1
ضَغط	مُمَارَسَة	2
ضَغط	نَظَرِيَّة	1
ضَغط	هُوَ	1
ضَغط	وَسِيلَة	1
ضَغط	وُجُود	2
ضَغط	وِعَاء	1
ضَغَط	اِستَدعَى	1
ضَغَط	اِستَطَاع	1
ضَغَط	كَلَام	1
ضَغَط	وَ	1
ضَغَط	وَدَع	1
ضَغُوط	مَرحَلَة	1
ضَغُوط	مُوَاجَهَة	1
ضَغِينَة	مَشعَر	1
ضَمَان	آلِيَّة	2
ضَمَان	أَمكَن	1
ضَمَان	إِسترَاتِيجِيَّة	1
ضَمَان	إِشهَار	1
ضَمَان	إِعَادَة	1
ضَمَان	إِنشَاء	1
ضَمَان	إِنقَاذ	1
ضَمَان	القاضي	1
ضَمَان	اِتِّخَاذ	1
ضَمَان	اِتِّفَاق	1
ضَمَان	اِستِعَانَة	1
ضَمَان	اِعتِرَاف	1
ضَمَان	اِقتِرَاض	4
ضَمَان	اِلتِزَام	2
ضَمَان	بروتوكولاً	1
ضَمَان	بَحَث	2
ضَمَان	تَحدِيد	1
ضَمَان	تَصوِيت	1
ضَمَان	تَعَهُّد	1
ضَمَان	تَقيِيم	1
ضَمَان	تَلَقَّى	1
ضَمَان	تَمّ	1
ضَمَان	ثَانِي	1
ضَمَان	حَافِز	2
ضَمَان	حِرص	1
ضَمَان	خَفض	1
ضَمَان	خِطَاب	1
ضَمَان	دَخَل	1
ضَمَان	دَعوَة	1
ضَمَان	دَفع	1
ضَمَان	رَدّ	1
ضَمَان	رَمَى	1
ضَمَان	شَكَّل	1
ضَمَان	صُندُوق	3
ضَمَان	ضَرُورِيّ	1
ضَمَان	طَلَب	1
ضَمَان	عَرَف	1
ضَمَان	عَمَل	1
ضَمَان	فَكّ	1
ضَمَان	قَانُون	2
ضَمَان	قَلّ	1
ضَمَان	مَا	1
ضَمَان	مُؤَسَّسَة	2
ضَمَان	مُطَالَبَة	1
ضَمَان	نَفس	1
ضَمَان	نَقد	1
